Email,TicketCategory,DaysToResolve,Escalated
gregory.ponce@company.com,PTO Request,0,0
gregory.ponce@company.com,Payroll,2,0
gregory.ponce@company.com,Benefits,1,0
gregory.ponce@company.com,Manager Escalation,4,0
gregory.ponce@company.com,PTO Request,1,0
gregory.ponce@company.com,PTO Request,1,0
gregory.ponce@company.com,Manager Escalation,0,0
gregory.ponce@company.com,Comp Inquiry,5,0
jenna.larson@company.com,Policy Question,0,0
jenna.larson@company.com,Payroll,0,0
jenna.larson@company.com,IT Access,3,0
jenna.larson@company.com,Benefits,4,0
emily.bennett@company.com,Benefits,5,0
emily.bennett@company.com,IT Access,2,0
emily.bennett@company.com,Manager Escalation,0,0
emily.bennett@company.com,PTO Request,0,0
emily.bennett@company.com,Comp Inquiry,1,0
emily.bennett@company.com,PTO Request,0,0
emily.bennett@company.com,Payroll,6,1
emily.bennett@company.com,PTO Request,1,0
emily.bennett@company.com,Benefits,4,0
emily.bennett@company.com,Manager Escalation,9,0
emily.bennett@company.com,IT Access,0,0
robin.santiago@company.com,Manager Escalation,0,1
robin.santiago@company.com,Payroll,4,0
robin.santiago@company.com,Policy Question,5,0
robin.santiago@company.com,Payroll,6,0
nancy.jennings@company.com,IT Access,1,0
nancy.jennings@company.com,Comp Inquiry,7,0
nancy.jennings@company.com,Manager Escalation,0,0
nancy.jennings@company.com,PTO Request,0,1
nancy.jennings@company.com,PTO Request,7,1
nancy.jennings@company.com,IT Access,2,0
maria.henderson@company.com,IT Access,1,0
maria.henderson@company.com,Benefits,0,0
maria.henderson@company.com,Benefits,0,0
jack.white@company.com,Comp Inquiry,1,1
jack.white@company.com,Manager Escalation,0,0
jack.white@company.com,Manager Escalation,2,0
jack.white@company.com,Policy Question,2,0
jack.white@company.com,Payroll,4,0
jack.white@company.com,Manager Escalation,2,0
jack.white@company.com,PTO Request,0,0
jack.white@company.com,IT Access,4,0
jack.white@company.com,Payroll,0,1
jack.white@company.com,Payroll,2,0
jack.white@company.com,IT Access,2,1
jack.white@company.com,PTO Request,4,0
chad.jones@company.com,IT Access,7,1
chad.jones@company.com,Benefits,1,0
chad.jones@company.com,Policy Question,0,1
chad.jones@company.com,Manager Escalation,2,0
chad.jones@company.com,Benefits,0,1
ashley.wise@company.com,Benefits,1,0
ashley.wise@company.com,Policy Question,4,0
ashley.wise@company.com,Comp Inquiry,2,0
ashley.wise@company.com,Payroll,7,0
sophia.johnson@company.com,Payroll,0,0
sophia.johnson@company.com,Payroll,0,0
sophia.johnson@company.com,IT Access,0,0
ralph.anderson@company.com,Benefits,0,0
ralph.anderson@company.com,Benefits,0,0
ralph.anderson@company.com,Payroll,0,0
christopher.guerra@company.com,PTO Request,0,0
rhonda.martin@company.com,Benefits,1,0
rhonda.martin@company.com,Policy Question,5,0
rhonda.martin@company.com,Policy Question,0,0
rhonda.martin@company.com,Payroll,0,0
rhonda.martin@company.com,Payroll,1,0
rhonda.martin@company.com,Manager Escalation,0,1
rhonda.martin@company.com,Manager Escalation,1,0
rhonda.martin@company.com,IT Access,7,0
rhonda.martin@company.com,Comp Inquiry,5,1
jason.rhodes@company.com,Benefits,1,0
jason.rhodes@company.com,IT Access,0,0
jason.rhodes@company.com,Payroll,1,0
jason.rhodes@company.com,Manager Escalation,1,0
jason.rhodes@company.com,Manager Escalation,5,1
jason.rhodes@company.com,Manager Escalation,0,0
jeremy.mitchell@company.com,Policy Question,1,0
jeremy.mitchell@company.com,IT Access,6,0
jeremy.mitchell@company.com,Policy Question,3,0
jeremy.mitchell@company.com,Policy Question,2,0
jeremy.mitchell@company.com,PTO Request,9,0
jeremy.mitchell@company.com,Comp Inquiry,1,0
joann.ferguson@company.com,PTO Request,3,0
joann.ferguson@company.com,IT Access,1,0
joann.ferguson@company.com,Payroll,1,0
joann.ferguson@company.com,Policy Question,0,0
robert.harrison@company.com,Manager Escalation,8,0
robert.harrison@company.com,PTO Request,3,0
robert.harrison@company.com,IT Access,2,0
robert.harrison@company.com,Policy Question,3,0
robert.harrison@company.com,Payroll,0,0
robert.harrison@company.com,Payroll,1,0
holly.valentine@company.com,PTO Request,0,0
holly.valentine@company.com,Benefits,0,0
holly.valentine@company.com,Comp Inquiry,2,1
mrs.reyes@company.com,Policy Question,6,0
tracy.montoya@company.com,IT Access,12,0
tracy.montoya@company.com,IT Access,0,0
tracy.montoya@company.com,IT Access,2,0
tracy.montoya@company.com,IT Access,5,1
tracy.montoya@company.com,PTO Request,1,0
brenda.wright@company.com,PTO Request,8,0
brenda.wright@company.com,Policy Question,3,0
brenda.wright@company.com,Payroll,0,0
shelly.spencer@company.com,PTO Request,0,0
shelly.spencer@company.com,PTO Request,2,0
shelly.spencer@company.com,Payroll,8,0
ryan.rosales@company.com,Benefits,0,1
ryan.rosales@company.com,Comp Inquiry,1,0
ryan.rosales@company.com,IT Access,10,0
ryan.rosales@company.com,Manager Escalation,0,0
phillip.nelson@company.com,Policy Question,2,0
phillip.nelson@company.com,Payroll,15,0
phillip.nelson@company.com,IT Access,1,0
phillip.nelson@company.com,Benefits,2,0
phillip.nelson@company.com,Benefits,3,0
phillip.nelson@company.com,PTO Request,0,0
phillip.nelson@company.com,IT Access,16,0
phillip.nelson@company.com,Comp Inquiry,0,0
brittany.kim@company.com,IT Access,4,0
brittany.kim@company.com,Benefits,3,0
brittany.kim@company.com,Manager Escalation,0,0
brittany.kim@company.com,Policy Question,1,0
brittany.kim@company.com,PTO Request,0,0
brittany.kim@company.com,Policy Question,4,1
brittany.kim@company.com,PTO Request,2,0
courtney.hayes@company.com,Comp Inquiry,3,0
courtney.hayes@company.com,Policy Question,3,0
alexander.brown@company.com,Payroll,3,0
cynthia.vang@company.com,Comp Inquiry,0,0
cynthia.vang@company.com,Comp Inquiry,5,0
cynthia.vang@company.com,Comp Inquiry,3,0
cynthia.vang@company.com,IT Access,3,0
alfred.galvan@company.com,Manager Escalation,1,1
alfred.galvan@company.com,Policy Question,4,0
alfred.galvan@company.com,Benefits,9,0
alfred.galvan@company.com,Benefits,0,0
alfred.galvan@company.com,Payroll,11,0
alfred.galvan@company.com,Policy Question,4,0
marie.moody@company.com,Benefits,7,0
marie.moody@company.com,Benefits,2,0
marie.moody@company.com,Comp Inquiry,6,0
dustin.gallegos@company.com,PTO Request,8,0
brenda.thornton@company.com,Payroll,1,0
brenda.thornton@company.com,Comp Inquiry,1,0
aaron.miller@company.com,PTO Request,0,0
aaron.miller@company.com,Policy Question,0,0
aaron.miller@company.com,Comp Inquiry,7,1
ruben.dunn@company.com,PTO Request,0,0
ruben.dunn@company.com,Benefits,0,1
kelsey.rodriguez@company.com,Manager Escalation,4,0
eric.williams@company.com,Payroll,1,0
eric.williams@company.com,Comp Inquiry,2,0
eric.williams@company.com,Manager Escalation,0,0
eric.williams@company.com,Comp Inquiry,2,0
riley.bryant@company.com,Policy Question,0,1
taylor.carlson@company.com,Comp Inquiry,12,1
taylor.carlson@company.com,Payroll,0,0
jose.allen@company.com,Comp Inquiry,0,0
jeffrey.mendez@company.com,Benefits,6,0
jeffrey.mendez@company.com,IT Access,4,1
jeffrey.mendez@company.com,Payroll,2,0
jeffrey.mendez@company.com,Policy Question,6,0
jeffrey.mendez@company.com,Payroll,2,0
jeffrey.mendez@company.com,Payroll,8,0
jason.beck@company.com,Payroll,3,0
jason.beck@company.com,Policy Question,0,0
william.jones@company.com,IT Access,1,0
william.jones@company.com,Payroll,0,1
katie.mcneil@company.com,PTO Request,1,0
katie.mcneil@company.com,Policy Question,1,0
katie.mcneil@company.com,Manager Escalation,10,0
jeanette.harrison@company.com,Comp Inquiry,0,0
jeanette.harrison@company.com,Benefits,3,0
jeanette.harrison@company.com,IT Access,2,0
jeanette.harrison@company.com,Payroll,0,0
jeanette.harrison@company.com,Manager Escalation,1,0
richard.cooper@company.com,IT Access,1,0
richard.cooper@company.com,Comp Inquiry,1,0
lori.ingram@company.com,PTO Request,0,0
lori.ingram@company.com,Manager Escalation,0,0
lori.ingram@company.com,Benefits,0,0
lori.ingram@company.com,Comp Inquiry,6,0
evelyn.williams@company.com,Policy Question,3,0
evelyn.williams@company.com,Policy Question,1,0
evelyn.williams@company.com,Payroll,0,0
evelyn.williams@company.com,IT Access,0,0
evelyn.williams@company.com,Policy Question,1,0
evelyn.williams@company.com,Benefits,5,0
evelyn.williams@company.com,Benefits,1,0
robin.thompson@company.com,PTO Request,2,0
robin.thompson@company.com,Manager Escalation,0,0
robin.thompson@company.com,Policy Question,0,0
robin.thompson@company.com,Payroll,0,0
julie.dominguez@company.com,Payroll,0,0
julie.dominguez@company.com,Manager Escalation,0,0
julie.dominguez@company.com,Manager Escalation,3,1
julie.dominguez@company.com,Policy Question,0,0
julie.dominguez@company.com,Benefits,2,0
julie.dominguez@company.com,IT Access,1,0
robin.brown@company.com,Policy Question,0,1
robin.brown@company.com,Comp Inquiry,1,0
judith.carter@company.com,IT Access,5,0
curtis.williams@company.com,IT Access,0,0
kaylee.hays@company.com,Policy Question,9,0
dawn.mullins@company.com,Benefits,1,0
dawn.mullins@company.com,Policy Question,6,1
dawn.mullins@company.com,IT Access,12,1
dawn.mullins@company.com,PTO Request,0,0
howard.norman@company.com,Comp Inquiry,2,0
howard.norman@company.com,Manager Escalation,5,0
howard.norman@company.com,Payroll,6,0
howard.norman@company.com,Benefits,0,0
howard.norman@company.com,Policy Question,2,0
howard.norman@company.com,Payroll,6,0
howard.norman@company.com,Policy Question,6,1
howard.norman@company.com,Comp Inquiry,1,0
howard.norman@company.com,PTO Request,0,0
howard.norman@company.com,Manager Escalation,0,0
evelyn.martinez@company.com,Benefits,0,0
evelyn.martinez@company.com,Comp Inquiry,1,0
evelyn.martinez@company.com,Payroll,0,0
evelyn.martinez@company.com,Manager Escalation,0,0
evelyn.martinez@company.com,Comp Inquiry,2,0
steve.paul@company.com,Benefits,1,0
steve.paul@company.com,Payroll,0,0
steve.paul@company.com,Benefits,0,0
steve.paul@company.com,Policy Question,5,0
steve.paul@company.com,Payroll,5,0
jasmine.beltran@company.com,PTO Request,1,0
jasmine.beltran@company.com,Manager Escalation,0,0
jasmine.beltran@company.com,PTO Request,8,0
jasmine.beltran@company.com,Comp Inquiry,8,0
jasmine.beltran@company.com,IT Access,5,0
jonathan.md@company.com,Manager Escalation,0,0
jonathan.md@company.com,Comp Inquiry,1,0
jonathan.md@company.com,Payroll,5,0
jonathan.md@company.com,Policy Question,9,0
jonathan.md@company.com,Payroll,4,0
jonathan.md@company.com,PTO Request,0,1
monica.miller@company.com,Manager Escalation,2,0
monica.miller@company.com,PTO Request,8,0
monica.miller@company.com,Benefits,18,1
monica.miller@company.com,PTO Request,0,0
monica.miller@company.com,Payroll,3,0
monica.miller@company.com,Policy Question,0,0
monica.miller@company.com,Payroll,7,0
monica.miller@company.com,Comp Inquiry,0,0
monica.miller@company.com,PTO Request,4,0
samantha.gardner@company.com,Manager Escalation,1,0
samantha.gardner@company.com,Policy Question,1,1
samantha.gardner@company.com,Manager Escalation,0,0
samantha.gardner@company.com,Payroll,2,0
bobby.guerrero@company.com,PTO Request,0,0
bobby.guerrero@company.com,Policy Question,0,0
bobby.guerrero@company.com,Payroll,1,0
bobby.guerrero@company.com,Manager Escalation,4,0
bobby.guerrero@company.com,PTO Request,0,0
bobby.guerrero@company.com,Benefits,4,0
bobby.guerrero@company.com,Policy Question,0,0
bobby.guerrero@company.com,Policy Question,4,0
bobby.guerrero@company.com,Manager Escalation,3,0
lance.simmons@company.com,Comp Inquiry,4,0
heather.williams@company.com,Manager Escalation,3,1
heather.bolton@company.com,Benefits,8,0
heather.bolton@company.com,Manager Escalation,0,0
heather.bolton@company.com,Policy Question,0,0
heather.bolton@company.com,Comp Inquiry,1,0
heather.bolton@company.com,Comp Inquiry,0,0
william.gould@company.com,Policy Question,2,1
william.gould@company.com,Payroll,1,0
william.gould@company.com,IT Access,0,0
william.gould@company.com,Manager Escalation,4,0
mark.cox@company.com,IT Access,1,0
meghan.cisneros@company.com,Manager Escalation,1,0
meghan.cisneros@company.com,PTO Request,2,0
lawrence.harrington@company.com,Manager Escalation,12,0
lawrence.harrington@company.com,Policy Question,0,0
austin.osborne@company.com,Comp Inquiry,1,1
austin.osborne@company.com,Policy Question,4,0
james.bradley@company.com,Comp Inquiry,1,0
james.bradley@company.com,Payroll,1,0
james.bradley@company.com,Manager Escalation,1,0
james.bradley@company.com,Payroll,1,0
james.bradley@company.com,Comp Inquiry,1,0
james.bradley@company.com,Manager Escalation,3,1
james.bradley@company.com,Benefits,6,0
james.bradley@company.com,Comp Inquiry,0,0
james.bradley@company.com,Policy Question,3,0
james.bradley@company.com,Payroll,2,0
meghan.rush@company.com,Benefits,1,0
meghan.rush@company.com,Payroll,3,0
meghan.rush@company.com,Comp Inquiry,2,0
meghan.rush@company.com,PTO Request,2,0
meghan.rush@company.com,Policy Question,2,0
meghan.rush@company.com,IT Access,2,1
meghan.rush@company.com,Payroll,0,1
meghan.rush@company.com,Comp Inquiry,3,0
meghan.rush@company.com,Payroll,0,0
meghan.rush@company.com,Payroll,3,0
meghan.rush@company.com,Manager Escalation,0,0
phillip.berry@company.com,Payroll,1,0
phillip.berry@company.com,Benefits,1,0
jennifer.banks@company.com,Payroll,2,0
jennifer.banks@company.com,PTO Request,1,0
jennifer.banks@company.com,Policy Question,0,0
jennifer.banks@company.com,IT Access,0,0
jennifer.banks@company.com,Benefits,5,0
brian.fitzgerald@company.com,Manager Escalation,0,0
brian.fitzgerald@company.com,Comp Inquiry,5,0
brian.fitzgerald@company.com,PTO Request,2,0
brian.fitzgerald@company.com,IT Access,0,0
brian.fitzgerald@company.com,Comp Inquiry,4,0
brian.fitzgerald@company.com,Policy Question,0,0
brian.fitzgerald@company.com,Comp Inquiry,0,0
mr.iii@company.com,Manager Escalation,2,0
mr.iii@company.com,IT Access,10,0
zachary.mitchell@company.com,Policy Question,4,0
zachary.mitchell@company.com,Payroll,2,0
katherine.martinez@company.com,Policy Question,0,0
katherine.martinez@company.com,Policy Question,0,0
katherine.martinez@company.com,Comp Inquiry,1,0
katherine.martinez@company.com,PTO Request,0,0
jodi.roach@company.com,Comp Inquiry,4,0
jodi.roach@company.com,Payroll,14,0
jodi.roach@company.com,Payroll,4,0
jodi.roach@company.com,Policy Question,3,0
jodi.roach@company.com,Comp Inquiry,0,0
jodi.roach@company.com,Payroll,3,0
jodi.roach@company.com,Policy Question,3,0
jodi.roach@company.com,Comp Inquiry,3,0
jodi.roach@company.com,IT Access,1,0
brandon.fleming@company.com,Manager Escalation,4,0
emma.reed@company.com,Comp Inquiry,1,1
emma.reed@company.com,Comp Inquiry,1,0
emma.reed@company.com,Benefits,3,0
emma.reed@company.com,Payroll,1,0
emma.reed@company.com,PTO Request,14,0
joshua.vance@company.com,Benefits,2,0
joshua.vance@company.com,Policy Question,5,1
michelle.ho@company.com,Comp Inquiry,1,0
michelle.ho@company.com,Manager Escalation,0,0
michelle.ho@company.com,Manager Escalation,1,1
michelle.ho@company.com,Policy Question,0,0
michelle.ho@company.com,Policy Question,7,0
rebecca.hicks@company.com,Policy Question,1,0
rebecca.hicks@company.com,Benefits,1,0
rebecca.hicks@company.com,Manager Escalation,4,0
rebecca.hicks@company.com,Payroll,3,1
rebecca.hicks@company.com,Policy Question,1,0
rebecca.hicks@company.com,Benefits,2,0
curtis.taylor@company.com,Payroll,7,0
curtis.taylor@company.com,IT Access,4,0
curtis.taylor@company.com,Comp Inquiry,0,0
curtis.taylor@company.com,IT Access,5,0
allison.spencer@company.com,Benefits,2,0
allison.spencer@company.com,IT Access,2,0
allison.spencer@company.com,Policy Question,1,0
allison.spencer@company.com,Manager Escalation,4,0
allison.spencer@company.com,Policy Question,1,0
robert.arnold@company.com,Benefits,0,0
robert.arnold@company.com,Policy Question,10,1
robert.arnold@company.com,Benefits,0,0
angelica.parker@company.com,IT Access,0,0
angelica.parker@company.com,Payroll,3,1
angelica.parker@company.com,Comp Inquiry,4,0
dr.dvm@company.com,Comp Inquiry,0,0
dr.dvm@company.com,Comp Inquiry,0,1
dr.dvm@company.com,Payroll,0,0
william.day@company.com,Policy Question,1,0
william.day@company.com,Manager Escalation,1,0
michael.cooper@company.com,Comp Inquiry,3,0
michael.cooper@company.com,IT Access,0,0
michael.cooper@company.com,IT Access,2,1
michael.cooper@company.com,Policy Question,1,1
michael.cooper@company.com,Benefits,0,0
michael.cooper@company.com,Payroll,0,0
michael.cooper@company.com,IT Access,1,0
michael.cooper@company.com,IT Access,7,1
michael.cooper@company.com,Payroll,2,0
michael.cooper@company.com,Manager Escalation,3,0
penny.bowman@company.com,Policy Question,0,0
penny.bowman@company.com,Benefits,13,0
penny.bowman@company.com,Comp Inquiry,3,0
penny.bowman@company.com,PTO Request,0,1
penny.bowman@company.com,Manager Escalation,0,0
vincent.reynolds@company.com,Policy Question,1,1
vincent.reynolds@company.com,PTO Request,1,1
vincent.reynolds@company.com,Manager Escalation,3,0
vincent.reynolds@company.com,PTO Request,2,0
amy.martinez@company.com,Benefits,5,0
amy.martinez@company.com,Policy Question,0,0
amy.martinez@company.com,IT Access,0,0
amy.martinez@company.com,Policy Question,9,0
christopher.morris@company.com,Policy Question,0,1
christopher.morris@company.com,Payroll,5,0
christopher.morris@company.com,Policy Question,1,0
christopher.morris@company.com,PTO Request,12,0
hannah.everett@company.com,Comp Inquiry,0,0
sarah.king@company.com,Payroll,2,0
sarah.king@company.com,Manager Escalation,2,0
krista.martinez@company.com,Policy Question,3,0
krista.martinez@company.com,Payroll,8,0
krista.martinez@company.com,Manager Escalation,4,0
krista.martinez@company.com,Payroll,0,0
krista.martinez@company.com,Benefits,4,1
krista.martinez@company.com,Manager Escalation,6,0
krista.martinez@company.com,IT Access,0,0
joseph.shaw@company.com,Payroll,1,0
joseph.shaw@company.com,PTO Request,1,0
joseph.shaw@company.com,Manager Escalation,2,0
joseph.shaw@company.com,PTO Request,1,0
joseph.shaw@company.com,PTO Request,4,0
joseph.shaw@company.com,Benefits,0,0
